order_id,customer_id,order_status,order_date,required_date,shipped_date,store_id,staff_id,shipping_status
772,448,4,2017-03-11,2017-03-12,2017-03-13,2,7,Shipped
773,1385,4,2017-03-11,2017-03-12,2017-03-12,2,6,Shipped
774,690,4,2017-03-12,2017-03-14,2017-03-14,2,6,Shipped
775,968,4,2017-03-12,2017-03-13,2017-03-13,2,6,Shipped
776,490,4,2017-03-13,2017-03-15,2017-03-16,2,6,Shipped
777,496,4,2017-03-13,2017-03-16,2017-03-16,2,6,Shipped
778,56,3,2017-03-15,2017-03-15,,3,9,Pending
779,367,4,2017-03-15,2017-03-16,2017-03-18,2,6,Shipped
780,592,4,2017-03-15,2017-03-17,2017-03-17,2,6,Shipped
781,1018,4,2017-03-15,2017-03-16,2017-03-17,2,6,Shipped
782,1298,4,2017-03-15,2017-03-16,2017-03-18,2,7,Shipped
783,1343,4,2017-03-16,2017-03-19,2017-03-17,1,2,Shipped
784,430,4,2017-03-16,2017-03-19,2017-03-19,2,7,Shipped
785,794,4,2017-03-18,2017-03-19,2017-03-20,1,2,Shipped
786,249,4,2017-03-18,2017-03-20,2017-03-19,2,6,Shipped
787,700,4,2017-03-18,2017-03-20,2017-03-19,3,9,Shipped
788,1363,4,2017-03-18,2017-03-20,2017-03-20,3,9,Shipped
789,772,4,2017-03-19,2017-03-20,2017-03-20,2,6,Shipped
790,1015,4,2017-03-19,2017-03-21,2017-03-22,2,7,Shipped
791,432,4,2017-03-20,2017-03-22,2017-03-23,2,6,Shipped
792,479,4,2017-03-22,2017-03-23,2017-03-24,2,6,Shipped
793,653,4,2017-03-23,2017-03-24,2017-03-24,2,6,Shipped
794,863,4,2017-03-23,2017-03-25,2017-03-24,2,7,Shipped
795,992,4,2017-03-23,2017-03-25,2017-03-26,2,7,Shipped
796,154,4,2017-03-23,2017-03-26,2017-03-25,3,9,Shipped
797,374,4,2017-03-24,2017-03-26,2017-03-26,2,7,Shipped
798,619,4,2017-03-26,2017-03-28,2017-03-29,1,3,Shipped
799,607,4,2017-03-27,2017-03-28,2017-03-29,1,3,Shipped
800,1057,4,2017-03-27,2017-03-29,2017-03-28,2,6,Shipped
801,78,4,2017-03-28,2017-03-29,2017-03-30,1,2,Shipped
802,340,4,2017-03-28,2017-03-29,2017-03-30,2,6,Shipped
803,1105,4,2017-03-28,2017-03-31,2017-03-30,3,8,Shipped
804,95,4,2017-03-29,2017-03-31,2017-03-30,2,6,Shipped
805,420,4,2017-03-29,2017-03-30,2017-04-01,2,6,Shipped
806,234,4,2017-03-30,2017-03-31,2017-03-31,2,7,Shipped
807,1148,4,2017-03-30,2017-04-01,2017-04-02,2,6,Shipped
808,315,4,2017-03-31,2017-04-02,2017-04-02,2,6,Shipped
809,1222,4,2017-03-31,2017-04-03,2017-04-03,2,7,Shipped
810,153,3,2017-04-01,2017-04-01,,3,8,Pending
811,524,4,2017-04-01,2017-04-04,2017-04-04,2,7,Shipped
812,1164,4,2017-04-01,2017-04-02,2017-04-03,2,7,Shipped
813,1203,4,2017-04-01,2017-04-03,2017-04-02,3,9,Shipped
814,629,4,2017-04-02,2017-04-05,2017-04-03,2,7,Shipped
815,1251,4,2017-04-03,2017-04-05,2017-04-04,1,3,Shipped
816,811,4,2017-04-03,2017-04-05,2017-04-05,2,6,Shipped
817,301,4,2017-04-04,2017-04-05,2017-04-07,2,7,Shipped
818,1319,4,2017-04-04,2017-04-07,2017-04-07,2,6,Shipped
819,221,4,2017-04-04,2017-04-07,2017-04-05,3,9,Shipped
820,725,4,2017-04-05,2017-04-08,2017-04-07,2,7,Shipped
821,1181,4,2017-04-05,2017-04-07,2017-04-08,2,7,Shipped
822,294,4,2017-04-06,2017-04-08,2017-04-09,2,7,Shipped
823,415,4,2017-04-06,2017-04-07,2017-04-08,3,8,Shipped
824,993,4,2017-04-07,2017-04-09,2017-04-10,1,2,Shipped
825,10,4,2017-04-07,2017-04-08,2017-04-09,2,7,Shipped
826,45,4,2017-04-07,2017-04-10,2017-04-10,2,6,Shipped
827,666,4,2017-04-07,2017-04-10,2017-04-10,2,7,Shipped
828,246,4,2017-04-09,2017-04-10,2017-04-12,2,6,Shipped
829,674,4,2017-04-09,2017-04-10,2017-04-10,2,7,Shipped
830,431,4,2017-04-11,2017-04-14,2017-04-12,2,6,Shipped
831,1000,4,2017-04-11,2017-04-12,2017-04-12,2,7,Shipped
832,1215,4,2017-04-11,2017-04-12,2017-04-12,2,7,Shipped
833,406,4,2017-04-12,2017-04-14,2017-04-15,2,7,Shipped
834,890,4,2017-04-12,2017-04-13,2017-04-15,2,6,Shipped
835,940,4,2017-04-13,2017-04-15,2017-04-14,1,2,Shipped
836,455,4,2017-04-13,2017-04-16,2017-04-14,2,6,Shipped
837,948,4,2017-04-13,2017-04-16,2017-04-14,2,7,Shipped
838,1395,4,2017-04-14,2017-04-17,2017-04-15,2,7,Shipped
839,1332,4,2017-04-15,2017-04-18,2017-04-16,1,3,Shipped
840,372,4,2017-04-15,2017-04-16,2017-04-16,2,6,Shipped
841,428,4,2017-04-15,2017-04-18,2017-04-17,2,7,Shipped
842,1133,4,2017-04-15,2017-04-18,2017-04-16,2,6,Shipped
843,1059,4,2017-04-16,2017-04-17,2017-04-19,2,7,Shipped
844,1436,4,2017-04-16,2017-04-17,2017-04-18,2,6,Shipped
845,662,4,2017-04-17,2017-04-18,2017-04-18,2,7,Shipped
846,715,4,2017-04-17,2017-04-19,2017-04-19,2,6,Shipped
847,329,4,2017-04-18,2017-04-19,2017-04-19,2,7,Shipped
848,597,4,2017-04-18,2017-04-20,2017-04-20,2,7,Shipped
849,776,4,2017-04-19,2017-04-20,2017-04-21,1,2,Shipped
850,1346,4,2017-04-19,2017-04-22,2017-04-22,1,3,Shipped
851,1139,4,2017-04-20,2017-04-21,2017-04-22,2,6,Shipped
852,13,4,2017-04-21,2017-04-23,2017-04-22,3,9,Shipped
853,883,4,2017-04-21,2017-04-24,2017-04-24,3,8,Shipped
854,177,4,2017-04-22,2017-04-25,2017-04-23,2,6,Shipped
855,775,4,2017-04-22,2017-04-23,2017-04-25,2,6,Shipped
856,477,4,2017-04-23,2017-04-25,2017-04-26,2,6,Shipped
857,1402,4,2017-04-24,2017-04-25,2017-04-26,2,7,Shipped
858,162,4,2017-04-25,2017-04-27,2017-04-28,2,6,Shipped
859,644,4,2017-04-25,2017-04-26,2017-04-26,2,6,Shipped
860,473,4,2017-04-27,2017-04-29,2017-04-28,2,7,Shipped
861,1177,4,2017-04-27,2017-04-29,2017-04-30,2,7,Shipped
862,1230,4,2017-04-27,2017-04-30,2017-04-29,3,8,Shipped
863,446,4,2017-04-28,2017-04-30,2017-05-01,2,7,Shipped
864,902,4,2017-04-28,2017-04-30,2017-04-29,2,6,Shipped
865,974,4,2017-04-29,2017-05-02,2017-05-01,2,6,Shipped
866,1410,4,2017-04-29,2017-04-30,2017-05-01,2,6,Shipped
867,97,4,2017-05-01,2017-05-03,2017-05-02,1,3,Shipped
868,868,4,2017-05-01,2017-05-04,2017-05-02,1,3,Shipped
869,844,4,2017-05-01,2017-05-04,2017-05-02,2,7,Shipped
870,1416,4,2017-05-01,2017-05-04,2017-05-02,2,6,Shipped
871,358,4,2017-05-02,2017-05-04,2017-05-03,2,7,Shipped
872,394,4,2017-05-03,2017-05-06,2017-05-06,1,3,Shipped
873,829,4,2017-05-03,2017-05-05,2017-05-05,2,7,Shipped
874,661,4,2017-05-04,2017-05-05,2017-05-06,2,7,Shipped
875,386,4,2017-05-05,2017-05-06,2017-05-08,1,3,Shipped
876,1046,4,2017-05-05,2017-05-08,2017-05-06,2,7,Shipped
877,784,4,2017-05-06,2017-05-07,2017-05-08,2,6,Shipped
878,224,4,2017-05-07,2017-05-10,2017-05-09,1,3,Shipped
879,214,4,2017-05-08,2017-05-09,2017-05-09,2,7,Shipped
880,1206,4,2017-05-08,2017-05-11,2017-05-10,2,6,Shipped
881,1024,4,2017-05-08,2017-05-11,2017-05-11,3,9,Shipped
882,196,4,2017-05-09,2017-05-12,2017-05-10,2,6,Shipped
883,507,4,2017-05-11,2017-05-13,2017-05-14,2,6,Shipped
884,871,4,2017-05-11,2017-05-13,2017-05-12,2,7,Shipped
885,66,3,2017-05-13,2017-05-13,,3,8,Pending
886,1396,4,2017-05-13,2017-05-14,2017-05-15,1,2,Shipped
887,1195,4,2017-05-13,2017-05-15,2017-05-15,2,6,Shipped
888,1038,4,2017-05-14,2017-05-16,2017-05-16,2,7,Shipped
889,830,4,2017-05-14,2017-05-17,2017-05-15,3,8,Shipped
890,171,4,2017-05-15,2017-05-18,2017-05-18,2,6,Shipped
891,384,4,2017-05-15,2017-05-18,2017-05-16,2,6,Shipped
892,651,4,2017-05-15,2017-05-18,2017-05-17,2,7,Shipped
893,1293,4,2017-05-16,2017-05-19,2017-05-19,2,7,Shipped
894,1320,4,2017-05-16,2017-05-19,2017-05-19,2,6,Shipped
895,857,4,2017-05-18,2017-05-21,2017-05-19,2,6,Shipped
896,376,4,2017-05-19,2017-05-22,2017-05-21,3,9,Shipped
897,47,4,2017-05-20,2017-05-21,2017-05-21,1,2,Shipped
898,352,4,2017-05-20,2017-05-21,2017-05-22,2,6,Shipped
899,605,4,2017-05-20,2017-05-21,2017-05-21,2,7,Shipped
900,971,4,2017-05-20,2017-05-21,2017-05-22,2,6,Shipped
901,345,4,2017-05-21,2017-05-22,2017-05-24,2,7,Shipped
902,1278,4,2017-05-21,2017-05-24,2017-05-22,2,6,Shipped
903,179,4,2017-05-22,2017-05-23,2017-05-24,2,7,Shipped
904,1020,4,2017-05-23,2017-05-26,2017-05-24,1,2,Shipped
905,609,4,2017-05-23,2017-05-26,2017-05-24,2,6,Shipped
906,877,4,2017-05-23,2017-05-26,2017-05-26,2,7,Shipped
907,120,4,2017-05-24,2017-05-26,2017-05-27,1,2,Shipped
908,402,4,2017-05-25,2017-05-28,2017-05-27,2,7,Shipped
909,188,4,2017-05-26,2017-05-27,2017-05-28,1,2,Shipped
910,342,4,2017-05-26,2017-05-28,2017-05-28,2,7,Shipped
911,887,4,2017-05-26,2017-05-29,2017-05-29,2,6,Shipped
912,519,4,2017-05-27,2017-05-29,2017-05-29,1,2,Shipped
913,699,4,2017-05-27,2017-05-29,2017-05-29,2,6,Shipped
914,1068,4,2017-05-28,2017-05-31,2017-05-31,1,2,Shipped
915,215,4,2017-05-28,2017-05-30,2017-05-30,2,6,Shipped
916,718,4,2017-05-28,2017-05-29,2017-05-29,2,6,Shipped
917,881,4,2017-05-29,2017-05-31,2017-06-01,1,2,Shipped
918,242,4,2017-05-30,2017-05-31,2017-05-31,1,3,Shipped
919,781,4,2017-05-30,2017-05-31,2017-05-31,2,7,Shipped
920,966,4,2017-05-30,2017-06-01,2017-06-02,2,7,Shipped
921,628,4,2017-05-31,2017-06-02,2017-06-02,2,6,Shipped
922,656,4,2017-05-31,2017-06-01,2017-06-03,2,6,Shipped
923,769,4,2017-05-31,2017-06-03,2017-06-02,2,7,Shipped
924,68,3,2017-06-02,2017-06-02,,3,8,Pending
925,1316,4,2017-06-02,2017-06-05,2017-06-03,2,7,Shipped
926,233,4,2017-06-03,2017-06-05,2017-06-06,1,2,Shipped
927,1438,4,2017-06-03,2017-06-05,2017-06-06,1,2,Shipped
928,957,4,2017-06-05,2017-06-06,2017-06-06,1,3,Shipped
929,472,4,2017-06-05,2017-06-06,2017-06-08,2,6,Shipped
930,1224,4,2017-06-05,2017-06-06,2017-06-06,3,9,Shipped
931,631,4,2017-06-07,2017-06-08,2017-06-08,2,6,Shipped
932,804,4,2017-06-07,2017-06-08,2017-06-09,2,6,Shipped
933,909,4,2017-06-07,2017-06-10,2017-06-08,2,6,Shipped
934,93,4,2017-06-09,2017-06-10,2017-06-12,2,7,Shipped
935,43,3,2017-06-10,2017-06-10,,3,8,Pending
936,265,4,2017-06-10,2017-06-13,2017-06-12,2,6,Shipped
937,73,4,2017-06-11,2017-06-14,2017-06-13,2,7,Shipped
938,129,4,2017-06-11,2017-06-12,2017-06-12,2,6,Shipped
939,1407,4,2017-06-11,2017-06-12,2017-06-14,2,6,Shipped
940,585,4,2017-06-12,2017-06-14,2017-06-13,1,2,Shipped
941,736,4,2017-06-12,2017-06-14,2017-06-14,1,2,Shipped
942,537,4,2017-06-13,2017-06-16,2017-06-15,2,6,Shipped
943,1025,4,2017-06-13,2017-06-15,2017-06-15,2,6,Shipped
944,138,4,2017-06-14,2017-06-15,2017-06-17,1,3,Shipped
945,167,4,2017-06-14,2017-06-15,2017-06-16,2,7,Shipped
946,525,4,2017-06-14,2017-06-16,2017-06-15,2,6,Shipped
947,278,4,2017-06-15,2017-06-18,2017-06-17,1,3,Shipped
948,618,4,2017-06-15,2017-06-17,2017-06-17,2,6,Shipped
949,867,4,2017-06-16,2017-06-18,2017-06-17,1,3,Shipped
950,142,4,2017-06-16,2017-06-19,2017-06-18,2,6,Shipped
951,339,4,2017-06-16,2017-06-19,2017-06-19,2,7,Shipped
952,355,4,2017-06-16,2017-06-18,2017-06-18,2,7,Shipped
953,658,4,2017-06-16,2017-06-18,2017-06-17,2,7,Shipped
954,611,4,2017-06-17,2017-06-20,2017-06-20,2,6,Shipped
955,880,4,2017-06-17,2017-06-19,2017-06-18,2,6,Shipped
956,1184,4,2017-06-17,2017-06-19,2017-06-20,2,6,Shipped
957,722,4,2017-06-17,2017-06-20,2017-06-20,3,9,Shipped
958,1276,4,2017-06-18,2017-06-20,2017-06-19,1,2,Shipped
959,650,4,2017-06-18,2017-06-21,2017-06-21,2,7,Shipped
960,1390,4,2017-06-18,2017-06-19,2017-06-19,2,7,Shipped
961,82,4,2017-06-19,2017-06-21,2017-06-22,1,2,Shipped
962,570,4,2017-06-19,2017-06-22,2017-06-20,2,7,Shipped
963,1432,4,2017-06-19,2017-06-21,2017-06-21,2,6,Shipped
964,404,4,2017-06-20,2017-06-22,2017-06-22,2,7,Shipped
965,457,4,2017-06-20,2017-06-22,2017-06-23,2,6,Shipped
966,389,4,2017-06-20,2017-06-22,2017-06-22,3,8,Shipped
967,1323,4,2017-06-21,2017-06-24,2017-06-24,2,6,Shipped
968,1403,4,2017-06-21,2017-06-23,2017-06-23,2,6,Shipped
969,248,4,2017-06-21,2017-06-24,2017-06-22,3,9,Shipped
970,836,4,2017-06-22,2017-06-25,2017-06-23,2,7,Shipped
971,1426,4,2017-06-22,2017-06-23,2017-06-24,3,8,Shipped
972,270,4,2017-06-23,2017-06-24,2017-06-25,2,7,Shipped
973,238,4,2017-06-24,2017-06-27,2017-06-27,2,6,Shipped
974,511,4,2017-06-24,2017-06-27,2017-06-27,3,8,Shipped
975,1092,4,2017-06-25,2017-06-27,2017-06-28,2,6,Shipped
976,1266,4,2017-06-25,2017-06-28,2017-06-27,3,9,Shipped
977,400,4,2017-06-26,2017-06-28,2017-06-27,2,7,Shipped
978,1123,4,2017-06-26,2017-06-28,2017-06-27,2,6,Shipped
979,1190,4,2017-06-26,2017-06-29,2017-06-27,2,6,Shipped
980,328,4,2017-06-26,2017-06-28,2017-06-27,3,9,Shipped
981,687,4,2017-06-26,2017-06-29,2017-06-28,3,8,Shipped
982,1423,4,2017-06-26,2017-06-29,2017-06-28,3,9,Shipped
983,1158,4,2017-06-27,2017-06-28,2017-06-29,2,6,Shipped
984,1287,4,2017-06-27,2017-06-28,2017-06-29,2,7,Shipped
985,461,4,2017-06-30,2017-07-02,2017-07-01,2,6,Shipped
986,556,4,2017-06-30,2017-07-03,2017-07-01,2,7,Shipped
987,172,4,2017-07-02,2017-07-04,2017-07-04,1,2,Shipped
988,436,4,2017-07-02,2017-07-04,2017-07-05,2,6,Shipped
989,1145,4,2017-07-02,2017-07-04,2017-07-03,2,6,Shipped
990,706,4,2017-07-04,2017-07-07,2017-07-07,2,7,Shipped
991,751,4,2017-07-06,2017-07-07,2017-07-09,1,2,Shipped
992,723,4,2017-07-07,2017-07-10,2017-07-09,2,7,Shipped
993,1415,4,2017-07-09,2017-07-11,2017-07-11,1,3,Shipped
994,419,4,2017-07-09,2017-07-11,2017-07-11,2,7,Shipped
995,621,4,2017-07-11,2017-07-13,2017-07-14,1,2,Shipped
996,915,4,2017-07-11,2017-07-12,2017-07-12,1,2,Shipped
997,485,4,2017-07-11,2017-07-13,2017-07-14,2,7,Shipped
998,219,4,2017-07-12,2017-07-13,2017-07-14,2,7,Shipped
999,590,4,2017-07-12,2017-07-13,2017-07-14,2,6,Shipped
1000,645,4,2017-07-12,2017-07-14,2017-07-15,2,7,Shipped
1001,354,4,2017-07-13,2017-07-16,2017-07-15,2,6,Shipped
1002,1418,4,2017-07-14,2017-07-16,2017-07-16,1,3,Shipped
1003,503,4,2017-07-14,2017-07-16,2017-07-16,2,7,Shipped
1004,1389,4,2017-07-14,2017-07-17,2017-07-16,2,6,Shipped
1005,266,4,2017-07-15,2017-07-17,2017-07-16,2,7,Shipped
1006,1070,4,2017-07-15,2017-07-18,2017-07-17,2,7,Shipped
1007,1115,4,2017-07-16,2017-07-17,2017-07-17,2,6,Shipped
1008,1345,4,2017-07-16,2017-07-18,2017-07-18,2,6,Shipped
1009,1064,4,2017-07-16,2017-07-19,2017-07-19,3,8,Shipped
1010,8,3,2017-07-18,2017-07-18,,2,7,Pending
1011,495,4,2017-07-18,2017-07-21,2017-07-21,1,3,Shipped
1012,620,4,2017-07-18,2017-07-20,2017-07-20,2,7,Shipped
1013,174,4,2017-07-19,2017-07-22,2017-07-21,2,6,Shipped
1014,748,4,2017-07-19,2017-07-21,2017-07-21,2,6,Shipped
1015,799,4,2017-07-19,2017-07-22,2017-07-21,2,7,Shipped
1016,1417,4,2017-07-19,2017-07-20,2017-07-21,3,9,Shipped
1017,168,4,2017-07-20,2017-07-21,2017-07-23,2,6,Shipped
1018,290,4,2017-07-22,2017-07-23,2017-07-23,2,6,Shipped
1019,408,4,2017-07-22,2017-07-23,2017-07-24,2,7,Shipped
1020,16,3,2017-07-23,2017-07-23,,2,6,Pending
1021,125,4,2017-07-23,2017-07-24,2017-07-26,2,6,Shipped
1022,353,4,2017-07-23,2017-07-26,2017-07-24,2,7,Shipped
1023,356,4,2017-07-23,2017-07-26,2017-07-25,2,6,Shipped
1024,837,4,2017-07-23,2017-07-25,2017-07-26,2,7,Shipped
1025,1304,4,2017-07-23,2017-07-26,2017-07-26,2,6,Shipped
1026,1370,4,2017-07-26,2017-07-28,2017-07-29,1,2,Shipped
1027,588,4,2017-07-26,2017-07-28,2017-07-28,2,6,Shipped
1028,1273,4,2017-07-27,2017-07-28,2017-07-30,2,7,Shipped
1029,407,4,2017-07-29,2017-07-30,2017-08-01,1,3,Shipped
1030,161,4,2017-07-29,2017-07-30,2017-07-31,2,6,Shipped
1031,1308,4,2017-07-30,2017-08-01,2017-08-02,1,2,Shipped
1032,429,4,2017-07-30,2017-08-02,2017-08-01,2,6,Shipped
1033,582,4,2017-07-30,2017-07-31,2017-08-02,2,7,Shipped
1034,895,4,2017-07-30,2017-07-31,2017-07-31,2,7,Shipped
1035,1283,4,2017-07-30,2017-08-02,2017-08-02,2,6,Shipped
1036,1442,4,2017-07-30,2017-08-01,2017-07-31,2,6,Shipped
1037,1229,4,2017-07-31,2017-08-02,2017-08-03,2,6,Shipped
1038,1281,4,2017-07-31,2017-08-01,2017-08-03,2,7,Shipped
1039,1077,4,2017-08-02,2017-08-04,2017-08-03,2,7,Shipped
1040,1225,4,2017-08-04,2017-08-07,2017-08-05,1,2,Shipped
1041,70,4,2017-08-04,2017-08-06,2017-08-05,2,7,Shipped
1042,539,4,2017-08-06,2017-08-07,2017-08-07,2,7,Shipped
1043,1235,4,2017-08-06,2017-08-09,2017-08-08,2,6,Shipped
1044,1270,4,2017-08-07,2017-08-10,2017-08-08,2,7,Shipped
1045,185,4,2017-08-07,2017-08-09,2017-08-10,3,9,Shipped
1046,1134,4,2017-08-07,2017-08-09,2017-08-08,3,8,Shipped
1047,116,3,2017-08-08,2017-08-08,,3,8,Pending
1048,777,4,2017-08-08,2017-08-10,2017-08-09,2,7,Shipped
1049,194,4,2017-08-09,2017-08-11,2017-08-10,1,2,Shipped
1050,239,4,2017-08-09,2017-08-12,2017-08-12,1,3,Shipped
1051,209,4,2017-08-10,2017-08-11,2017-08-11,2,7,Shipped
1052,460,4,2017-08-10,2017-08-12,2017-08-13,2,6,Shipped
1053,1439,4,2017-08-10,2017-08-11,2017-08-12,2,6,Shipped
1054,189,4,2017-08-11,2017-08-12,2017-08-12,2,7,Shipped
1055,140,4,2017-08-12,2017-08-15,2017-08-15,2,6,Shipped
1056,325,4,2017-08-12,2017-08-15,2017-08-13,2,7,Shipped
1057,456,4,2017-08-12,2017-08-15,2017-08-13,2,7,Shipped
1058,782,4,2017-08-13,2017-08-16,2017-08-14,2,6,Shipped
1059,6,4,2017-08-14,2017-08-17,2017-08-17,2,7,Shipped
1060,182,4,2017-08-15,2017-08-18,2017-08-17,2,6,Shipped
1061,655,4,2017-08-15,2017-08-18,2017-08-18,2,7,Shipped
1062,1210,4,2017-08-15,2017-08-17,2017-08-18,2,6,Shipped
1063,198,4,2017-08-16,2017-08-19,2017-08-19,3,8,Shipped
1064,898,4,2017-08-16,2017-08-18,2017-08-19,3,9,Shipped
1065,25,4,2017-08-17,2017-08-19,2017-08-19,2,7,Shipped
1066,106,4,2017-08-17,2017-08-20,2017-08-19,2,7,Shipped
1067,225,4,2017-08-17,2017-08-19,2017-08-19,2,7,Shipped
1068,453,4,2017-08-17,2017-08-20,2017-08-19,2,7,Shipped
1069,493,4,2017-08-17,2017-08-19,2017-08-18,2,6,Shipped
1070,596,4,2017-08-17,2017-08-20,2017-08-18,2,7,Shipped
1071,602,4,2017-08-17,2017-08-20,2017-08-18,3,8,Shipped
1072,47,3,2017-08-18,2017-08-18,,1,3,Pending
1073,911,4,2017-08-18,2017-08-19,2017-08-21,2,7,Shipped
1074,11,3,2017-08-19,2017-08-19,,2,6,Pending
1075,1003,4,2017-08-19,2017-08-21,2017-08-22,1,3,Shipped
1076,42,4,2017-08-19,2017-08-22,2017-08-22,2,6,Shipped
1077,412,4,2017-08-19,2017-08-20,2017-08-21,2,6,Shipped
1078,793,4,2017-08-19,2017-08-21,2017-08-20,2,6,Shipped
1079,812,4,2017-08-19,2017-08-20,2017-08-20,2,7,Shipped
1080,1086,4,2017-08-19,2017-08-20,2017-08-20,2,7,Shipped
1081,1106,4,2017-08-19,2017-08-22,2017-08-22,2,6,Shipped
1082,1327,4,2017-08-20,2017-08-22,2017-08-21,2,6,Shipped
1083,1372,4,2017-08-20,2017-08-23,2017-08-23,2,6,Shipped
1084,2,4,2017-08-21,2017-08-24,2017-08-23,1,2,Shipped
1085,305,4,2017-08-21,2017-08-23,2017-08-23,1,3,Shipped
1086,220,4,2017-08-21,2017-08-23,2017-08-24,2,7,Shipped
1087,675,4,2017-08-22,2017-08-23,2017-08-25,3,8,Shipped
1088,1160,4,2017-08-22,2017-08-23,2017-08-23,3,8,Shipped
1089,46,3,2017-08-23,2017-08-23,,1,2,Pending
1090,1427,4,2017-08-24,2017-08-26,2017-08-26,1,2,Shipped
1091,1260,4,2017-08-24,2017-08-25,2017-08-25,2,7,Shipped
1092,40,4,2017-08-25,2017-08-28,2017-08-27,1,2,Shipped
1093,326,4,2017-08-25,2017-08-28,2017-08-26,1,3,Shipped
1094,828,4,2017-08-25,2017-08-27,2017-08-28,2,6,Shipped
1095,1382,4,2017-08-26,2017-08-28,2017-08-27,3,9,Shipped
1096,589,4,2017-08-27,2017-08-29,2017-08-29,1,2,Shipped
1097,1311,4,2017-08-27,2017-08-30,2017-08-28,2,6,Shipped
1098,752,4,2017-08-28,2017-08-30,2017-08-30,1,2,Shipped
1099,1128,4,2017-08-28,2017-08-29,2017-08-30,2,6,Shipped
1100,1392,4,2017-08-28,2017-08-29,2017-08-29,2,7,Shipped
1101,379,4,2017-08-29,2017-08-30,2017-08-30,2,7,Shipped
1102,1317,4,2017-08-29,2017-08-31,2017-08-31,2,6,Shipped
1103,1394,4,2017-08-31,2017-09-02,2017-09-02,2,7,Shipped
1104,268,4,2017-09-01,2017-09-04,2017-09-03,2,6,Shipped
1105,747,4,2017-09-01,2017-09-04,2017-09-03,3,8,Shipped
1106,1009,4,2017-09-02,2017-09-04,2017-09-04,2,6,Shipped
1107,1424,4,2017-09-02,2017-09-05,2017-09-05,2,7,Shipped
1108,735,4,2017-09-03,2017-09-05,2017-09-04,1,3,Shipped
1109,23,4,2017-09-03,2017-09-04,2017-09-04,2,6,Shipped
1110,912,4,2017-09-04,2017-09-07,2017-09-07,2,6,Shipped
1111,930,4,2017-09-04,2017-09-06,2017-09-05,2,6,Shipped
1112,798,4,2017-09-05,2017-09-08,2017-09-07,2,7,Shipped
1113,388,4,2017-09-06,2017-09-08,2017-09-07,2,7,Shipped
1114,1036,4,2017-09-06,2017-09-08,2017-09-08,2,6,Shipped
1115,1100,4,2017-09-07,2017-09-09,2017-09-09,2,6,Shipped
1116,52,4,2017-09-08,2017-09-10,2017-09-10,2,7,Shipped
1117,334,4,2017-09-08,2017-09-10,2017-09-10,2,6,Shipped
1118,1023,4,2017-09-08,2017-09-11,2017-09-11,2,6,Shipped
1119,749,4,2017-09-10,2017-09-12,2017-09-13,1,2,Shipped
1120,1269,4,2017-09-10,2017-09-12,2017-09-13,2,7,Shipped
1121,143,4,2017-09-11,2017-09-13,2017-09-12,2,7,Shipped
1122,1132,4,2017-09-12,2017-09-14,2017-09-14,2,6,Shipped
1123,598,4,2017-09-13,2017-09-14,2017-09-14,2,7,Shipped
1124,275,4,2017-09-13,2017-09-14,2017-09-16,3,9,Shipped
1125,945,4,2017-09-14,2017-09-15,2017-09-15,2,7,Shipped
1126,1213,4,2017-09-14,2017-09-16,2017-09-15,3,8,Shipped
1127,494,4,2017-09-15,2017-09-16,2017-09-16,2,7,Shipped
1128,936,4,2017-09-15,2017-09-17,2017-09-16,2,6,Shipped
1129,663,4,2017-09-17,2017-09-18,2017-09-20,2,6,Shipped
1130,69,4,2017-09-18,2017-09-20,2017-09-20,1,3,Shipped
1131,1178,4,2017-09-18,2017-09-20,2017-09-19,1,3,Shipped
1132,351,4,2017-09-19,2017-09-20,2017-09-20,2,6,Shipped
1133,517,4,2017-09-19,2017-09-21,2017-09-21,2,7,Shipped
1134,978,4,2017-09-19,2017-09-22,2017-09-20,2,6,Shipped
1135,1347,4,2017-09-19,2017-09-21,2017-09-20,2,6,Shipped
1136,1050,4,2017-09-20,2017-09-21,2017-09-21,2,6,Shipped
1137,810,4,2017-09-20,2017-09-23,2017-09-23,3,8,Shipped
1138,254,4,2017-09-21,2017-09-23,2017-09-22,1,2,Shipped
1139,1006,4,2017-09-21,2017-09-22,2017-09-23,1,2,Shipped
1140,1063,4,2017-09-21,2017-09-22,2017-09-22,3,8,Shipped
1141,1076,4,2017-09-22,2017-09-23,2017-09-24,1,2,Shipped
1142,554,4,2017-09-23,2017-09-26,2017-09-26,1,3,Shipped
1143,1087,4,2017-09-24,2017-09-26,2017-09-27,1,2,Shipped
1144,1414,4,2017-09-24,2017-09-27,2017-09-27,2,7,Shipped
1145,617,4,2017-09-25,2017-09-27,2017-09-26,2,6,Shipped
1146,757,4,2017-09-25,2017-09-26,2017-09-28,2,7,Shipped
1147,1344,4,2017-09-25,2017-09-26,2017-09-27,2,6,Shipped
1148,1379,4,2017-09-25,2017-09-26,2017-09-27,2,7,Shipped
1149,787,4,2017-09-27,2017-09-30,2017-09-30,2,7,Shipped
1150,1183,4,2017-09-28,2017-10-01,2017-09-30,2,7,Shipped
1151,708,4,2017-09-29,2017-09-30,2017-09-30,1,3,Shipped
1152,1244,4,2017-09-29,2017-10-02,2017-10-01,2,6,Shipped
1153,720,4,2017-09-30,2017-10-03,2017-10-03,2,7,Shipped
